embedding_type,n_samples,bootstrap_iters,tau,spectral_gap,neighborhood_purity,silhouette,trustworthiness,id_raw,id_diff,progression,model,tau_ci_lower,tau_ci_upper,spectral_gap_ci_lower,spectral_gap_ci_upper,neighborhood_purity_ci_lower,neighborhood_purity_ci_upper,silhouette_ci_lower,silhouette_ci_upper,trustworthiness_ci_lower,trustworthiness_ci_upper,id_raw_ci_lower,id_raw_ci_upper,id_diff_ci_lower,id_diff_ci_upper
cls_0.625,4000,0,0.6803546438471884,0.011416137,0.6017876066634109,0.04812368774060484,0.9730667670682731,18.12884399804229,4.908027786621319,CRC-Conventional,conch,,,,,,,,,,,,,,
cls_0.875,4000,0,0.7195884784485591,0.021940708,0.6379178617386086,0.053006094618122265,0.9691987449799196,20.46145095653766,4.724690345934236,CRC-Conventional,conch,,,,,,,,,,,,,,
cls_1.0,4000,0,0.7259395479926928,0.020822585,0.6451298763379277,0.05181524430271092,0.9650448795180723,20.195880952313612,4.8197119847469505,CRC-Conventional,conch,,,,,,,,,,,,,,
final_embedding,4000,100,0.7028010190323626,0.07074708,0.6212435450651654,0.07837425558614607,0.9760618975903614,17.262491254217593,5.794664424884001,CRC-Conventional,conch,0.5185104664139794,0.7310992681155344,0.06265799552202225,0.07437275648117066,0.6154316073842152,0.6341132256509555,0.06617816742938479,0.08074340889049149,0.974390704066265,0.9794918611947792,15.773993707376663,17.461929708387448,0.5918089436286341,0.6720284352600886
patch_mean_0.125,4000,0,0.0872008950705703,0.03306061,0.39195223075694746,-0.09492623951031655,0.9866758032128514,14.749061722673323,3.709526377041784,CRC-Conventional,gigapath,,,,,,,,,,,,,,
patch_mean_0.375,4000,0,0.2574975002927166,0.042354405,0.4716304513519374,-0.04061079592937077,0.9749499497991968,12.147007047371577,4.249195466836557,CRC-Conventional,gigapath,,,,,,,,,,,,,,
patch_mean_0.625,4000,0,0.6202827878158063,0.014552236,0.6180766130386395,0.03737475287922473,0.9649048694779117,15.480935388393766,4.9093809470763325,CRC-Conventional,gigapath,,,,,,,,,,,,,,
patch_mean_0.875,4000,0,0.7234267950648264,0.020872772,0.6524658771576992,0.05930725148581397,0.9579109437751004,16.728228063899298,4.716987443350295,CRC-Conventional,gigapath,,,,,,,,,,,,,,
patch_mean_1.0,4000,0,0.7194369050550383,0.035385787,0.6526164851114472,0.06850852729318004,0.9672625502008032,16.637604846665905,4.6544287781609155,CRC-Conventional,gigapath,,,,,,,,,,,,,,
cls_0.125,4000,0,0.23940024446130231,0.034612775,0.39739187774394086,-0.05098623791064422,0.9845253012048193,16.728466554510096,4.025148759372,CRC-Conventional,gigapath,,,,,,,,,,,,,,
cls_0.375,4000,0,0.39106674186765844,0.0040266514,0.4882166058502673,-0.01397175830928055,0.9801857931726907,12.831050471861657,4.2532011484250445,CRC-Conventional,gigapath,,,,,,,,,,,,,,
cls_0.625,4000,0,0.612212192483914,0.013483524,0.5982687231841073,0.032695636584102884,0.9793423192771085,14.38877098440364,4.73014901163348,CRC-Conventional,gigapath,,,,,,,,,,,,,,
cls_0.875,4000,0,0.7376666110316699,0.010740042,0.6731434063486667,0.04982522072316024,0.9724861445783133,16.569045380055645,4.434496870443802,CRC-Conventional,gigapath,,,,,,,,,,,,,,
cls_1.0,4000,0,0.7340341446291541,0.017805278,0.6748227242319809,0.04122103278778674,0.9706764056224899,18.227765733101062,4.558017360413569,CRC-Conventional,gigapath,,,,,,,,,,,,,,
final_embedding,4000,100,0.7363929153435631,0.029380858,0.6771284252874107,0.05317383941027448,0.9741073293172691,16.264882307451227,4.620995665478055,CRC-Conventional,gigapath,0.6584031384892721,0.7485978122548792,0.018222953379154205,0.049833291769027704,0.6719743361521918,0.6886024077852251,0.0470575162738423,0.05643589788615372,0.9694385140562249,0.9783997075803212,15.779118622286308,17.74681984722057,0.6573743353255744,0.770141525931189
patch_mean_0.125,4000,0,0.248633776950847,0.043097436,0.3988847420558085,-0.03555375195850833,0.9878637048192771,11.338454468112644,3.986207791064768,CRC-Conventional,musk,,,,,,,,,,,,,,
patch_mean_0.375,4000,0,0.38515809782920857,0.04537815,0.5138789407211587,0.035474046094695864,0.9763479417670683,17.709494236411857,5.36748875613145,CRC-Conventional,musk,,,,,,,,,,,,,,
patch_mean_0.625,4000,0,0.5413329708660558,0.031870604,0.5529777925883469,0.055369252153484184,0.9637385040160642,18.456653158305144,5.400406350022473,CRC-Conventional,musk,,,,,,,,,,,,,,
patch_mean_0.875,4000,0,0.009152145856397696,0.01749307,0.4821643960773403,-0.0844457082972024,0.9688580321285141,17.22628376794771,3.3930780724794816,CRC-Conventional,musk,,,,,,,,,,,,,,
patch_mean_1.0,4000,0,0.07438890601137305,0.026224911,0.5117433700573055,-0.020774197497241274,0.9731405120481927,17.869892964189727,4.202330387705146,CRC-Conventional,musk,,,,,,,,,,,,,,
cls_0.125,4000,0,0.31098818393303923,0.013743937,0.4038813308852454,-0.03585392242727237,0.9896642570281124,12.549734948506982,4.238469356416866,CRC-Conventional,musk,,,,,,,,,,,,,,
cls_0.375,4000,0,0.3815749028063773,0.06586021,0.4220655083308778,0.006953516581966752,0.9677513554216868,20.71324325735173,5.903214453731992,CRC-Conventional,musk,,,,,,,,,,,,,,
cls_0.625,4000,0,0.10351192448076096,0.030623078,0.3864837278610447,0.004764988741404409,0.9789547690763052,19.456623954722826,6.190322779203629,CRC-Conventional,musk,,,,,,,,,,,,,,
cls_0.875,4000,0,0.6720551042543906,0.03741753,0.6047111397059818,0.06669812656738786,0.9678649096385542,18.609279464700766,5.5940386274671114,CRC-Conventional,musk,,,,,,,,,,,,,,
cls_1.0,4000,0,0.6785487551300978,0.03890282,0.6128085969596423,0.06888293558388912,0.9704169176706827,18.12717733245547,5.2732670406712465,CRC-Conventional,musk,,,,,,,,,,,,,,
final_embedding,4000,100,0.6759734509963733,0.047778904,0.6094633235673081,0.0637073967956811,0.9672200803212851,17.63515619948599,5.277060976379727,CRC-Conventional,musk,0.5612055397805541,0.7101407424648251,0.024209202826023103,0.05965935736894606,0.6053147836991999,0.6222043875165392,0.05557016984275488,0.07025548137574457,0.9700145356425702,0.9753742570281124,16.41052154907043,18.240328367400064,0.6015655184507143,0.6889021333489443
patch_mean_0.125,4000,0,0.24917414674168525,0.022290468,0.3986025339744583,-0.042014993411123386,0.989259889558233,10.541869149580041,3.966161396588168,CRC-Conventional,dinov2,,,,,,,,,,,,,,
patch_mean_0.375,4000,0,0.2969227689990764,0.06948489,0.44822858215663,0.01334286914698572,0.9801487951807228,12.43546187990042,5.2297778195451325,CRC-Conventional,dinov2,,,,,,,,,,,,,,
patch_mean_0.625,4000,0,0.4156301241514008,0.044753432,0.5329679941706851,0.04447209081306745,0.955880421686747,23.29139446731797,5.428454893696077,CRC-Conventional,dinov2,,,,,,,,,,,,,,
patch_mean_0.875,4000,0,0.5309844388849612,0.034525096,0.5430887222677876,0.05819313364372516,0.9590329317269076,25.89205956592137,5.292684533829199,CRC-Conventional,dinov2,,,,,,,,,,,,,,
patch_mean_1.0,4000,0,0.5211855466880477,0.02586639,0.5277270798948073,0.06485540240132597,0.9603938253012048,24.589945470001343,4.797894644838254,CRC-Conventional,dinov2,,,,,,,,,,,,,,
cls_0.125,4000,0,0.3181046269366464,0.021799743,0.41542474554960246,-0.03548287606476798,0.9918732429718875,8.962799918936803,3.6941987411557324,CRC-Conventional,dinov2,,,,,,,,,,,,,,
cls_0.375,4000,0,0.29080236116200586,0.0505386,0.47236929526742144,-0.019210989576326817,0.9824381526104418,14.254479521626187,4.160810771638606,CRC-Conventional,dinov2,,,,,,,,,,,,,,
cls_0.625,4000,0,0.5685102246799449,0.068872154,0.5420508077141687,0.047042066779232,0.9634381024096386,19.558390271234895,5.272672252056554,CRC-Conventional,dinov2,,,,,,,,,,,,,,
cls_0.875,4000,0,0.6181388182533579,0.07487744,0.5424969013187171,0.06418978246609862,0.9597471385542169,21.856768772438755,5.4367149135105635,CRC-Conventional,dinov2,,,,,,,,,,,,,,
cls_1.0,4000,0,0.5125452055634745,0.05692357,0.5335385999684601,0.06306726900376655,0.9585046184738956,22.99451237199099,5.333217657768217,CRC-Conventional,dinov2,,,,,,,,,,,,,,
register_mean_0.125,4000,0,0.21105916576388378,0.028576016,0.35276333967736684,-0.0790719441226802,0.9907824799196787,8.434606120356928,3.3903487673756865,CRC-Conventional,dinov2,,,,,,,,,,,,,,
register_mean_0.375,4000,0,0.27676637621075567,0.062139273,0.4142634113402172,-0.03971489949884218,0.9824395080321285,14.070106099342429,4.193442559879964,CRC-Conventional,dinov2,,,,,,,,,,,,,,
register_mean_0.625,4000,0,0.5187054053304048,0.0707795,0.5381758668638816,0.048910908270777015,0.9620926204819277,22.055674687006423,5.216813360465224,CRC-Conventional,dinov2,,,,,,,,,,,,,,
register_mean_0.875,4000,0,0.5796767087584274,0.02813232,0.5343068898105734,0.0542581309092527,0.9532216365461847,25.789437028878467,5.3431829041709635,CRC-Conventional,dinov2,,,,,,,,,,,,,,
register_mean_1.0,4000,0,0.5361854275864475,0.017912269,0.5184283280730078,0.05898595941728872,0.960478313253012,24.11454105844551,5.26744001042728,CRC-Conventional,dinov2,,,,,,,,,,,,,,
final_embedding,4000,100,0.5165814687709507,0.05600995,0.5346228168304249,0.06408865502309422,0.9618906626506024,23.790998586908024,5.548813007021267,CRC-Conventional,dinov2,0.39914881474312003,0.5888413106883769,0.04476955533027649,0.0640588730573654,0.5299424402510527,0.5462467303057328,0.05306604587044428,0.07303212258140448,0.9628809751506024,0.9698519364959839,22.273138193775075,24.782806732300507,0.6137244065256043,0.6971504996940787
patch_mean_0.125,3000,0,0.4655998660750413,0.048924625,0.6236952404181504,0.08491949856966859,0.9859868473895582,15.7948447510061,4.582964189546603,CRC-Serrated,virchow2,,,,,,,,,,,,,,
patch_mean_0.375,3000,0,0.6174407389367612,0.066297114,0.7185248415161636,0.14612349472077432,0.975207078313253,13.316377885238042,4.185224961847727,CRC-Serrated,virchow2,,,,,,,,,,,,,,
patch_mean_0.625,3000,0,0.7442948289354016,0.0767079,0.8671339300602465,0.23827877492216132,0.97029718875502,15.180920548959124,4.0392445195392614,CRC-Serrated,virchow2,,,,,,,,,,,,,,
patch_mean_0.875,3000,0,0.782057645067706,0.02799493,0.9016930454561066,0.3316225261588527,0.9813788152610442,12.226223460387278,3.583554533206658,CRC-Serrated,virchow2,,,,,,,,,,,,,,
patch_mean_1.0,3000,0,0.7622618371288683,0.016662896,0.8541721697423484,0.26291581176065076,0.9889389558232932,10.126941716501914,3.491964812665572,CRC-Serrated,virchow2,,,,,,,,,,,,,,
cls_0.125,3000,0,0.37453170973414784,0.060743272,0.6302948239162915,0.07171103887464142,0.9846267570281124,16.683174253359304,4.144118352028911,CRC-Serrated,virchow2,,,,,,,,,,,,,,
cls_0.375,3000,0,0.5089516294662774,0.07130289,0.685084051769799,0.10171165980032322,0.980878514056225,12.013983391536458,4.472574717793778,CRC-Serrated,virchow2,,,,,,,,,,,,,,
cls_0.625,3000,0,0.6734573866260586,0.07776934,0.8197952590443023,0.14200755029715992,0.9729324297188755,14.152411651179602,4.587735512905903,CRC-Serrated,virchow2,,,,,,,,,,,,,,
cls_0.875,3000,0,0.8003774406228001,0.037330925,0.9156902807732726,0.28775570936334394,0.9763885542168674,15.860444594824338,3.6611771354497873,CRC-Serrated,virchow2,,,,,,,,,,,,,,
cls_1.0,3000,0,0.7963704072254955,0.025646985,0.9151733352117382,0.3401398580791411,0.9803102911646586,13.704006855964016,3.4909297242992983,CRC-Serrated,virchow2,,,,,,,,,,,,,,
register_mean_0.125,3000,0,0.41413567346464136,0.055868626,0.6455088160390156,0.08105334257634135,0.9870143072289157,22.213006393991307,3.9705991747355607,CRC-Serrated,virchow2,,,,,,,,,,,,,,
register_mean_0.375,3000,0,0.6002080169625947,0.07533789,0.7101325886147924,0.117336282002159,0.9823722389558233,16.560247687196018,4.598681483631794,CRC-Serrated,virchow2,,,,,,,,,,,,,,
register_mean_0.625,3000,0,0.6777114985593883,0.0746395,0.8459586225200955,0.21391813202970658,0.9698302208835341,15.322150451964983,4.251712777180774,CRC-Serrated,virchow2,,,,,,,,,,,,,,
register_mean_0.875,3000,0,0.7696866616165509,0.020402431,0.8935630115375144,0.25496494529801333,0.9836863453815261,11.747558134087704,3.294464762116961,CRC-Serrated,virchow2,,,,,,,,,,,,,,
register_mean_1.0,3000,0,0.7485718065842675,0.0149181485,0.8661291648070396,0.24362038111188422,0.9870740963855422,10.242010694322268,3.2451301231648064,CRC-Serrated,virchow2,,,,,,,,,,,,,,
final_embedding,3000,100,0.7929737596247732,0.027454257,0.9157584341031763,0.33893179191349565,0.9803006526104417,13.294795576559988,3.409309897275586,CRC-Serrated,virchow2,0.7865893991331814,0.7989573846711433,0.02269008308649063,0.02954793274402618,0.9064894312787993,0.9254970317152157,0.3227849321138447,0.35054221203141894,0.9799920205823294,0.9840200125502008,12.768985461553484,14.257629321690168,0.6068449627670771,0.7020626416767828
patch_mean_0.125,3000,0,0.32036555173788717,0.027747393,0.5884900320388571,0.03334952681756311,0.9886453313253012,12.103004822686742,3.9065770907758828,CRC-Serrated,uni2,,,,,,,,,,,,,,
patch_mean_0.375,3000,0,0.570032488725044,0.05472946,0.7017686058696699,0.1314932571434917,0.9722828815261044,15.777613691222706,4.735840573339841,CRC-Serrated,uni2,,,,,,,,,,,,,,
patch_mean_0.625,3000,0,0.7221635384053543,0.07478988,0.8579437712421443,0.23944972865910197,0.9689112449799197,17.4125159624296,3.9352483271951937,CRC-Serrated,uni2,,,,,,,,,,,,,,
patch_mean_0.875,3000,0,0.7889439494724175,0.051680207,0.8987044225112697,0.33735183657845746,0.9808775100401607,16.187358186714384,3.852636088167488,CRC-Serrated,uni2,,,,,,,,,,,,,,
patch_mean_1.0,3000,0,0.78609390135737,0.0491879,0.8966963125425101,0.36014110952044304,0.9815051706827309,16.440477816083384,3.987137281799348,CRC-Serrated,uni2,,,,,,,,,,,,,,
cls_0.125,3000,0,0.2640249730784937,0.030318141,0.5404577201510316,0.01831623035291427,0.990984437751004,11.063621699505097,3.6914851034177514,CRC-Serrated,uni2,,,,,,,,,,,,,,
cls_0.375,3000,0,0.47369705148384783,0.051873803,0.6980137407997244,0.08870555260120236,0.9816924196787149,15.311421047541925,4.487637000877753,CRC-Serrated,uni2,,,,,,,,,,,,,,
cls_0.625,3000,0,0.6350457066342383,0.045633316,0.7769641073302346,0.08775858904884198,0.9765098393574297,15.665865243789742,4.386802162135411,CRC-Serrated,uni2,,,,,,,,,,,,,,
cls_0.875,3000,0,0.7871653234567804,0.045918882,0.9050143240393849,0.23196939601007302,0.9730953313253012,16.65359473978998,3.756010068425328,CRC-Serrated,uni2,,,,,,,,,,,,,,
cls_1.0,3000,0,0.7887464120272866,0.033315063,0.9118161714829922,0.2760018953638363,0.963181375502008,21.333958688802323,3.6884633074869253,CRC-Serrated,uni2,,,,,,,,,,,,,,
register_mean_0.125,3000,0,0.27520769961902203,0.026218176,0.5369065210076545,0.02075298365308291,0.9911204819277109,10.789880512280453,3.5558307641879066,CRC-Serrated,uni2,,,,,,,,,,,,,,
register_mean_0.375,3000,0,0.5621764821729646,0.058285177,0.7029610719034863,0.10399582461898274,0.9802901104417671,20.210074585693754,4.6232611152743015,CRC-Serrated,uni2,,,,,,,,,,,,,,
register_mean_0.625,3000,0,0.7239563193877518,0.07494658,0.8311693080170902,0.14417960416165193,0.9659450803212851,18.983420742635182,4.582580058670621,CRC-Serrated,uni2,,,,,,,,,,,,,,
register_mean_0.875,3000,0,0.7955978726934512,0.038859487,0.9050168476712185,0.3071311809582312,0.9792725903614458,17.644765603886675,3.9156501897499068,CRC-Serrated,uni2,,,,,,,,,,,,,,
register_mean_1.0,3000,0,0.7936798746974029,0.030817866,0.9102124467044787,0.3870234905212536,0.9792697289156627,16.617156551500774,3.8386008893765653,CRC-Serrated,uni2,,,,,,,,,,,,,,
final_embedding,3000,100,0.7880604404849562,0.033269346,0.9056845425948505,0.23500265367592957,0.9715686746987952,20.514693103725754,3.9492443405778412,CRC-Serrated,uni2,0.7745159644771019,0.7919125943559433,0.027333100140094758,0.036750182509422295,0.8970056440639859,0.9173471891606056,0.21865309666648988,0.2416304634815762,0.971661641566265,0.9771593197791165,19.209031691882164,21.510677966512986,0.6238294631145688,0.7222033902644353
patch_mean_0.125,3000,0,0.4830028532852819,0.03813511,0.6629097226965067,0.09637897238309384,0.9808583835341366,13.737624290948668,4.440861973693936,CRC-Serrated,conch,,,,,,,,,,,,,,
patch_mean_0.375,3000,0,0.5726789230874596,0.040253162,0.7030750708006355,0.12434988751868875,0.9720692771084337,13.782264663713867,4.457917304677599,CRC-Serrated,conch,,,,,,,,,,,,,,
patch_mean_0.625,3000,0,0.7639713215760984,0.08692843,0.8569100612498942,0.21730817685673817,0.9760618975903614,20.25932731270126,4.346593481026546,CRC-Serrated,conch,,,,,,,,,,,,,,
patch_mean_0.875,3000,0,0.7368537536937083,0.09725833,0.8728519238693049,0.2343471554408589,0.9741951807228916,20.93679052338958,4.190756183737333,CRC-Serrated,conch,,,,,,,,,,,,,,
patch_mean_1.0,3000,0,0.750166418032018,0.09872633,0.8757637463087632,0.24034146122791292,0.9716080823293173,19.57431413949923,4.448252681112214,CRC-Serrated,conch,,,,,,,,,,,,,,
cls_0.125,3000,0,0.4773049347423807,0.062472045,0.6703813819817391,0.09677967770872181,0.9844727409638554,12.786504681362425,4.173458033912383,CRC-Serrated,conch,,,,,,,,,,,,,,
cls_0.375,3000,0,0.5429077614593298,0.0716601,0.6893550600604342,0.09509877712633026,0.9832447289156626,13.3265971922874,4.581045668438388,CRC-Serrated,conch,,,,,,,,,,,,,,
cls_0.625,3000,0,0.6901607918252511,0.08784914,0.8185694157225549,0.13819623213986718,0.9679995983935743,19.176168926921974,4.427211950695207,CRC-Serrated,conch,,,,,,,,,,,,,,
cls_0.875,3000,0,0.7424163840379631,0.09408307,0.8481294954816949,0.12788745566681034,0.9638064257028113,21.50500267414448,4.557654710223516,CRC-Serrated,conch,,,,,,,,,,,,,,
cls_1.0,3000,0,0.7272963471214322,0.10132778,0.8560523105033208,0.12648145585616405,0.969096937751004,21.697445593645,4.605880594877387,CRC-Serrated,conch,,,,,,,,,,,,,,
final_embedding,3000,100,0.6415586246094653,0.09261215,0.8325046679187179,0.19595256579561965,0.9742495481927711,17.116497090125474,4.8101965061237655,CRC-Serrated,conch,0.6151675064026558,0.6900795143059388,0.083162821829319,0.09624496698379516,0.8275843825253595,0.8443710184118777,0.1914548740251694,0.2100349913858497,0.9751328840361446,0.9794584626004016,15.424995889458959,17.43573164836745,0.5563249887335422,0.6254533191583332
patch_mean_0.125,3000,0,0.29147417573610246,0.036381185,0.6154139291194083,0.018193085842067323,0.9836857429718876,16.032405205549157,3.8447881912362423,CRC-Serrated,gigapath,,,,,,,,,,,,,,
patch_mean_0.375,3000,0,0.5240402796111756,0.04651892,0.7123900000428162,0.07926000820057755,0.9723989959839358,14.131494784128611,3.9909296689949985,CRC-Serrated,gigapath,,,,,,,,,,,,,,
patch_mean_0.625,3000,0,0.7325549172729593,0.0832454,0.8389554627141791,0.14224766690389082,0.9632706325301205,15.709286954988723,4.245365936060972,CRC-Serrated,gigapath,,,,,,,,,,,,,,
patch_mean_0.875,3000,0,0.7959909384398851,0.062091827,0.8990992517268968,0.23250275308889592,0.9723731425702811,15.833772669899705,4.226692116327043,CRC-Serrated,gigapath,,,,,,,,,,,,,,
patch_mean_1.0,3000,0,0.7946440457025127,0.06613886,0.9043615950969405,0.26087871597964873,0.974825,16.67097491209692,4.426562098122785,CRC-Serrated,gigapath,,,,,,,,,,,,,,
cls_0.125,3000,0,0.34748265709842263,0.054763615,0.6459780233307258,0.05264303206770376,0.9846645080321285,17.332174916480746,4.362335026565662,CRC-Serrated,gigapath,,,,,,,,,,,,,,
cls_0.375,3000,0,0.6422908719284222,0.05367881,0.7337893560124826,0.11507557936599125,0.9814772088353414,13.779737787678908,4.263009198954294,CRC-Serrated,gigapath,,,,,,,,,,,,,,
cls_0.625,3000,0,0.7603804844231213,0.06988919,0.8162117890946544,0.12489495394510615,0.971662248995984,15.166750998518502,4.455382169194302,CRC-Serrated,gigapath,,,,,,,,,,,,,,
cls_0.875,3000,0,0.7936297878919427,0.050655603,0.909597690016274,0.17910486750848117,0.9720324297188755,16.598837550300466,3.9273961199553193,CRC-Serrated,gigapath,,,,,,,,,,,,,,
cls_1.0,3000,0,0.7886892477320924,0.04137504,0.9137652565904152,0.15043757033951777,0.9679582831325301,17.70566109511314,3.6561257415452437,CRC-Serrated,gigapath,,,,,,,,,,,,,,
final_embedding,3000,100,0.7924941240203114,0.05216962,0.9168216845399961,0.1597658082227836,0.9749976907630522,17.25912090202346,3.894538465339812,CRC-Serrated,gigapath,0.7491155937427236,0.7963801732178014,0.04414987415075302,0.05464983135461807,0.910087146450724,0.9267197408834013,0.15405162320590685,0.16689660668984427,0.971050202058233,0.9797380107931727,15.877114430886849,17.99993435462854,0.6084633560918801,0.6906056966840587
patch_mean_0.125,3000,0,0.3917942796675963,0.037810743,0.6022732128440005,0.05590226459905653,0.9869579317269076,11.689813830976293,4.044542907749644,CRC-Serrated,musk,,,,,,,,,,,,,,
patch_mean_0.375,3000,0,0.6937022556243694,0.057195008,0.7694775765631207,0.17082608953768402,0.9706990963855422,19.72550763775494,4.50054651162525,CRC-Serrated,musk,,,,,,,,,,,,,,
patch_mean_0.625,3000,0,0.7063307421692996,0.07669014,0.7985360574315657,0.20273688175517326,0.9653664156626506,19.470682813356618,4.564731664785527,CRC-Serrated,musk,,,,,,,,,,,,,,
patch_mean_0.875,3000,0,0.28159074240648013,0.029616296,0.7285644116107871,0.054044380980464136,0.9735196787148594,18.02268698351371,3.366742685639809,CRC-Serrated,musk,,,,,,,,,,,,,,
patch_mean_1.0,3000,0,0.4689502378228928,0.027709305,0.7578130987491138,0.11591938064007241,0.9750491967871486,17.770742659293763,3.716259375996552,CRC-Serrated,musk,,,,,,,,,,,,,,
cls_0.125,3000,0,0.4472123417490798,0.05667478,0.6079642483575733,0.06910547218979336,0.9898863453815261,12.545974331403398,4.276927143249545,CRC-Serrated,musk,,,,,,,,,,,,,,
cls_0.375,3000,0,0.5886843795409997,0.07972062,0.6789103033308602,0.08637981902756488,0.9704169176706827,23.103742782729807,6.03920199189027,CRC-Serrated,musk,,,,,,,,,,,,,,
cls_0.625,3000,0,0.4148777203759708,0.07925582,0.6289826385301687,0.07992586708503452,0.9744847389558233,20.30795781771169,5.775041121522846,CRC-Serrated,musk,,,,,,,,,,,,,,
cls_0.875,3000,0,0.7566052946426518,0.124535024,0.8324335675614246,0.2019601496024044,0.9708349397590361,18.529852526341646,4.9942273722922,CRC-Serrated,musk,,,,,,,,,,,,,,
cls_1.0,3000,0,0.7026885599326405,0.118991435,0.8376139624213571,0.19354975114234674,0.9669011546184739,17.83151369758215,4.926477256978784,CRC-Serrated,musk,,,,,,,,,,,,,,
final_embedding,3000,100,0.7048646924474689,0.114890516,0.8376193404486209,0.18291986410829952,0.9665029618473896,17.7819071863128,4.66709689252612,CRC-Serrated,musk,0.5126343610178035,0.7140354655958304,0.10209773182868957,0.11932369172573089,0.8321216546426005,0.847349765527372,0.17977512254228256,0.1940050495644807,0.9712519139056225,0.9759088529116466,16.53596231863835,18.527493018087714,0.5591600166643603,0.6299017500328588
patch_mean_0.125,3000,0,0.41912289593436713,0.033569694,0.5890245502009145,0.060150186560677596,0.9871922690763052,10.467281237830116,3.7923691410103193,CRC-Serrated,dinov2,,,,,,,,,,,,,,
patch_mean_0.375,3000,0,0.6156632017647211,0.039884806,0.6929413756357925,0.12096083115493016,0.9764403112449799,14.025036329587454,4.876517991218297,CRC-Serrated,dinov2,,,,,,,,,,,,,,
patch_mean_0.625,3000,0,0.7390760015751635,0.06308037,0.7986981132265939,0.17819334946084814,0.9594897088353413,24.83865401350384,4.893514365764356,CRC-Serrated,dinov2,,,,,,,,,,,,,,
patch_mean_0.875,3000,0,0.6260750660368648,0.08663702,0.7943674430508046,0.1790685650161447,0.9645547690763052,26.11492184904491,4.973373708014198,CRC-Serrated,dinov2,,,,,,,,,,,,,,
patch_mean_1.0,3000,0,0.6271984805428957,0.07477313,0.7629693885270938,0.18590002391959262,0.9703996485943776,22.749838462021806,5.050007342302881,CRC-Serrated,dinov2,,,,,,,,,,,,,,
cls_0.125,3000,0,0.34407022126554426,0.049303353,0.6039071559543521,0.04936646817027218,0.990258032128514,9.27908787615253,3.5383552167297228,CRC-Serrated,dinov2,,,,,,,,,,,,,,
cls_0.375,3000,0,0.43486562228539877,0.031205475,0.7002146149991451,0.10116110913902228,0.9837418172690763,14.12834941442175,4.251661627693061,CRC-Serrated,dinov2,,,,,,,,,,,,,,
cls_0.625,3000,0,0.7013415823006536,0.1107685,0.7774945218110995,0.12930230478036553,0.9633265060240964,19.929521877406803,5.168559296170163,CRC-Serrated,dinov2,,,,,,,,,,,,,,
cls_0.875,3000,0,0.717535408696468,0.10351735,0.8068229069181724,0.20719680494420883,0.9649700301204819,22.982123303822632,4.529050084802625,CRC-Serrated,dinov2,,,,,,,,,,,,,,
cls_1.0,3000,0,0.6854324885054446,0.11272299,0.7899400844880767,0.18337967575317726,0.9664606927710844,23.163442648783562,4.862301632569201,CRC-Serrated,dinov2,,,,,,,,,,,,,,
register_mean_0.125,3000,0,0.27842492964831367,0.03350836,0.5364745872506426,0.02248310338773801,0.9890932228915663,8.584363485418102,3.1431907355168316,CRC-Serrated,dinov2,,,,,,,,,,,,,,
register_mean_0.375,3000,0,0.4499058188902323,0.069995105,0.641608503544653,0.070366707918103,0.980954267068273,14.897062022610584,4.054399979441708,CRC-Serrated,dinov2,,,,,,,,,,,,,,
register_mean_0.625,3000,0,0.7259619692933555,0.09585446,0.781508836075399,0.1404157332163394,0.9586513554216868,22.617657480488592,5.070567554527858,CRC-Serrated,dinov2,,,,,,,,,,,,,,
register_mean_0.875,3000,0,0.6528254337290277,0.12493253,0.7820506436853184,0.16540244821084701,0.9590064257028112,26.39058953851678,4.9128840100932045,CRC-Serrated,dinov2,,,,,,,,,,,,,,
register_mean_1.0,3000,0,0.6049386367564457,0.0995214,0.7590199798197206,0.1546807737640727,0.9676144076305221,24.782471223621513,4.741131994225764,CRC-Serrated,dinov2,,,,,,,,,,,,,,
final_embedding,3000,100,0.6906535703177544,0.11112183,0.7917328077987693,0.1862812377731227,0.9662368975903615,22.574766830958904,4.643495142175626,CRC-Serrated,dinov2,0.4693550083649344,0.7092007678992487,0.09715856462717057,0.11435703933238983,0.7863608394112651,0.8037552080639863,0.17769608372214699,0.20009849172374736,0.9695000326305221,0.9744712788654618,21.308514925314842,23.687288652385444,0.5691936066677248,0.6375903194384887
patch_mean_0.125,2714,0,0.046162273189103036,0.050331295,0.5479453505121186,0.02283719405091569,0.9863362951807229,12.958914455571243,4.19701700197047,BDC,virchow2,,,,,,,,,,,,,,
patch_mean_0.375,2714,0,0.04823031239563822,0.058372736,0.5905146500151592,0.036412443511560706,0.9808609437751004,11.29056820733164,4.418333927484382,BDC,virchow2,,,,,,,,,,,,,,
patch_mean_0.625,2714,0,0.3370697176259337,0.04545194,0.7737229139890842,0.10668369435586712,0.9817464859437751,12.94167829376525,4.379273790156735,BDC,virchow2,,,,,,,,,,,,,,
patch_mean_0.875,2714,0,0.5905485642579148,0.036863387,0.7562188674438641,0.07262089718058934,0.9841966867469879,11.87793435505878,4.398658676666788,BDC,virchow2,,,,,,,,,,,,,,
patch_mean_1.0,2714,0,0.5298297055285665,0.01113528,0.6768864506077616,0.10565533535438146,0.9879008534136546,10.969845555742355,4.197488275205928,BDC,virchow2,,,,,,,,,,,,,,
